master_id,codice_fiscale,denominazione,regione,provincia,comune,regione_normalizzata,provincia_normalizzata,comune_normalizzato,discipline_praticate,sport_normalizzati,organisms,source_ids,source_count
reg_d7cb2a25a734f5b7,07659881218,A.P.D. SCALC1ONE,Campania,NA,Cercola,Campania,NA,Cercola,"DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, DANZE COREOGRAFICHE Danze Freestyle: Synchro Dance, Choreographic Dance, Show Dance, Disco Dance, DANZE INTERNAZIONALI Danze Standard e Danze Latine: Valzer Inglese, Tango, Valzer Viennese, Slow Foxtrot, Quick Step, Samba, Cha Cha Cha, Rumba, Paso Doble, Jive, Combinata, Show Coppie e Formazioni, DANZE NAZIONALI Liscio Unificato e Sala: Mazurka, Valzer Viennese, Polka, Valzer Lento, Tango, Foxtrot, Combinata, Show Coppie e Formazioni, STREET DANCE Urban Dance: Hip Hop, Break Dance, Electric Boogie, Funk, Hype, Contaminazioni e stili derivati, DANZE REGIONALI Danze Folk e liscio Tradizionale: Mazurka, Valzer, Polka e altri balli tradizionali, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Ginnastica per Tutti, STREET DANCE Urban Dance: Hip Hop, Break Dance, Electric Boogie, Funk, Hype, Contaminazioni e stili derivati, DANZE REGIONALI Danze Folk e liscio Tradizionale: Mazurka, Valzer, Polka e altri balli tradizionali, DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., DANZE COREOGRAFICHE Danze Etniche, Popolari e di Carattere: Tap Dance, Twist, Charleston, Belly Dance e danze tradizionali varie, DANZE ACCADEMICHE Danza Classica: Tecniche di Balletto, Variazioni Libere, Pas de Deux, Repertorio Classico, DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, DANZE COREOGRAFICHE Danze Freestyle: Synchro Dance, Choreographic Dance, Show Dance, Disco Dance, DANZE INTERNAZIONALI Danze Standard e Danze Latine: Valzer Inglese, Tango, Valzer Viennese, Slow Foxtrot, Quick Step, Samba, Cha Cha Cha, Rumba, Paso Doble, Jive, Combinata, Show Coppie e Formazioni, DANZE INTERNAZIONALI Danze Jazz: Rock'n Roll, Rock Acrobatico, Boogie Woogie, Swing Dance, Lindy Hop, Mixing Blues, Combinata, Show Coppie e Formazioni, DANZE NAZIONALI Liscio Unificato e Sala: Mazurka, Valzer Viennese, Polka, Valzer Lento, Tango, Foxtrot, Combinata, Show Coppie e Formazioni",danza|fitness|ginnastica|sci,CSEN,32059,1
reg_269c6c47de2c0f85,01266090321,ASSOCIAZIONE SPORTIVA DILETTANTISTICA MD TEAM,Friuli-Venezia Giulia,TS,Trieste,Friuli-Venezia Giulia,TS,Trieste,"Ju-Jitsu, Karate, Attività sportiva ginnastica finalizzata alla salute ed al fitness, K-1 Rules",arti_marziali|fitness|ginnastica,CSEN,3206,1
reg_df39d45a4f0c0dc2,07668540722,BASKET SCHOOL ALTAMURA,Puglia,BA,Altamura,Puglia,BA,Altamura,"Pallacanestro, Pallacanestro 3 contro 3, Pallacanestro",basket,CSEN,32064,1
reg_b3098220dd26386f,01266120441,IL GRILLO SOC. COOP. S. D.,Marche,MC,Civitanova Marche,Marche,MC,Civitanova Marche,"Pallanuoto, Nuoto per salvamento, Nuoto, Nuoto in acque libere (Fondo), Attività sportiva ginnastica finalizzata alla salute ed al fitness, Attività ginnico-motorie acquatiche applicative alle discipline del nuoto, Nuoto",fitness|ginnastica|nuoto|pallanuoto|sci,CSEN,3207,1
reg_ef856281d7b38bbb,07693420965,NEW PATTI DANCE SOCIETA' SPORTIVA DILETTANTISTICA A R.L.,Lombardia,MB,Biassono,Lombardia,MB,Biassono,"Attività sportiva ginnastica finalizzata alla salute ed al fitness, Ginnastica Ritmica, Ginnastica per Tutti, Ginnastica Artistica, DANZE REGIONALI Danze Folk e liscio Tradizionale: Mazurka, Valzer, Polka e altri balli tradizionali, Ginnastica Aerobica, DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., DANZE COREOGRAFICHE Danze Etniche, Popolari e di Carattere: Tap Dance, Twist, Charleston, Belly Dance e danze tradizionali varie, DANZE ACCADEMICHE Danza Classica: Tecniche di Balletto, Variazioni Libere, Pas de Deux, Repertorio Classico, DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, DANZE COREOGRAFICHE Danze Freestyle: Synchro Dance, Choreographic Dance, Show Dance, Disco Dance, DANZE INTERNAZIONALI Danze Standard e Danze Latine: Valzer Inglese, Tango, Valzer Viennese, Slow Foxtrot, Quick Step, Samba, Cha Cha Cha, Rumba, Paso Doble, Jive, Combinata, Show Coppie e Formazioni, DANZE INTERNAZIONALI Danze Jazz: Rock'n Roll, Rock Acrobatico, Boogie Woogie, Swing Dance, Lindy Hop, Mixing Blues, Combinata, Show Coppie e Formazioni, DANZE NAZIONALI Liscio Unificato e Sala: Mazurka, Valzer Viennese, Polka, Valzer Lento, Tango, Foxtrot, Combinata, Show Coppie e Formazioni",danza|fitness|ginnastica|sci,CSEN,32089,1
reg_ebe18cd202519fa3,07693630969,SCUOLA OLISTICA ANANDA ASHRAM A.S.D.,Lombardia,MI,Milano,Lombardia,MI,Milano,"DANZE COREOGRAFICHE Danze Etniche, Popolari e di Carattere: Tap Dance, Twist, Charleston, Belly Dance e danze tradizionali varie, Attività sportiva ginnastica finalizzata alla salute ed al fitness",danza|fitness|ginnastica,CSEN,32090,1
reg_5862290b6785923c,07699701004,ASD IL GLADIATORE - BOXE ACADEMY,Lazio,RM,Roma,Lazio,RM,Roma,"Lotta libera, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Pugilato Amatoriale-Gym Boxe (Prepugilistica, Boxe Competition, Boxe in Action, Light Boxe, Soft Boxe), Ginnastica per Tutti, Pugilato Giovanile, Pugilato Amatoriale-Gym Boxe (Prepugilistica, Boxe Competition, Boxe in Action, Light Boxe, Soft Boxe), Pugilato PRO, Pugilato AOB/APB, Karate",arti_marziali|fitness|ginnastica,AICS|CSEN,32095,1
reg_67ef7aaf62d417ec,07704991210,NEW GREEN POINT ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Campania,NA,Napoli,Campania,NA,Napoli,"Ginnastica Acrobatica, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Ginnastica Ritmica, Ginnastica per Tutti, Ginnastica Artistica, Ginnastica Aerobica, DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., DANZE ACCADEMICHE Danza Classica: Tecniche di Balletto, Variazioni Libere, Pas de Deux, Repertorio Classico, DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, DANZE COREOGRAFICHE Danze Freestyle: Synchro Dance, Choreographic Dance, Show Dance, Disco Dance, DANZE INTERNAZIONALI Danze Standard e Danze Latine: Valzer Inglese, Tango, Valzer Viennese, Slow Foxtrot, Quick Step, Samba, Cha Cha Cha, Rumba, Paso Doble, Jive, Combinata, Show Coppie e Formazioni, Body building, Pallacanestro",basket|danza|fitness|ginnastica,CSEN,32102,1
reg_a59563062b4a974a,07708060723,ENERGYM SSD A R.L.,Puglia,BA,Bitonto,Puglia,BA,Bitonto,"Cultura Fisica (Biathlon Atletico, Sviluppo Muscolare, Braccio di Ferro, Palestriadi, Power Games, attività con sovraccarichi e resistenze finalizzate al fitness e al benessere fisico), DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, DANZE COREOGRAFICHE Danze Freestyle: Synchro Dance, Choreographic Dance, Show Dance, Disco Dance, Ginnastica Acrobatica, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Distensione su panca, Body building, Powerlifting, Ginnastica per Tutti, Pesistica Olimpica, Ginnastica Aerobica",danza|fitness|ginnastica|pesistica,CSEN,32103,1
reg_e7c49237f54a8d5e,07725580729,S.S.D. CARBONARA VOLLEY S.R.L.,Puglia,BA,Bari,Puglia,BA,Bari,"Pallamano, Ju-Jitsu, Cultura Fisica (Biathlon Atletico, Sviluppo Muscolare, Braccio di Ferro, Palestriadi, Power Games, attività con sovraccarichi e resistenze finalizzate al fitness e al benessere fisico), Ginnastica Acrobatica, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Tennis, Padel, Ginnastica per Tutti, Ginnastica Aerobica, DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, DANZE COREOGRAFICHE Danze Freestyle: Synchro Dance, Choreographic Dance, Show Dance, Disco Dance, Atletica Leggera, Pallavolo, Point Fighting, Judo, Karate, Aerokickboxing, Tennis Tavolo, Full Contact, K-1 Rules, Kick Light, Light Contact, Low Kick, Nuoto, Musical Forms, Lotta libera, Lotta greco-romana, Calcio (a 8), Futsal (calcio da sala - calcio a 5), Calcio (a 7), Badminton, Pallacanestro 3 contro 3, Pallacanestro",arti_marziali|atletica|badminton|basket|calcio|danza|fitness|ginnastica|nuoto|padel|pallamano|tennis|tennistavolo|volley,CSEN,32114,1
reg_44ef164dd0b76571,07759820728,NG SOCIETA' SPORTIVA DILETTANTISTICA A R.L.,Puglia,BA,Valenzano,Puglia,BA,Valenzano,"Ju-Jitsu, Cultura Fisica (Biathlon Atletico, Sviluppo Muscolare, Braccio di Ferro, Palestriadi, Power Games, attività con sovraccarichi e resistenze finalizzate al fitness e al benessere fisico), Ginnastica Acrobatica, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Grappling, Ginnastica per Tutti, Ginnastica Aerobica, DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, DANZE COREOGRAFICHE Danze Freestyle: Synchro Dance, Choreographic Dance, Show Dance, Disco Dance, Distensione su panca, Body building, Pesistica Olimpica, Point Fighting, Judo, Karate, Aerokickboxing, Full Contact, K-1 Rules, Kick Light, Light Contact, Low Kick, Musical Forms, Lotta libera, Lotta greco-romana, Powerlifting",arti_marziali|danza|fitness|ginnastica|pesistica,CSEN,32137,1
reg_675ca78eec4736b2,07789510729,PHYSICO LAB SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Puglia,BA,Acquaviva delle Fonti,Puglia,BA,Acquaviva delle Fonti,"Cultura Fisica (Biathlon Atletico, Sviluppo Muscolare, Braccio di Ferro, Palestriadi, Power Games, attività con sovraccarichi e resistenze finalizzate al fitness e al benessere fisico), Attività sportiva ginnastica finalizzata alla salute ed al fitness, Attività ginnico-motorie acquatiche applicative alle discipline del nuoto, Ginnastica per Tutti, Nuoto, Ginnastica Aerobica",fitness|ginnastica|nuoto|sci,CSEN,32160,1
reg_56ba2935efc2bedd,07789540726,FITNESS VISION SSD,Puglia,BA,Bari,Puglia,BA,Bari,"Cultura Fisica (Biathlon Atletico, Sviluppo Muscolare, Braccio di Ferro, Palestriadi, Power Games, attività con sovraccarichi e resistenze finalizzate al fitness e al benessere fisico), Ginnastica Acrobatica, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Ginnastica Ritmica, Ginnastica per Tutti, Ginnastica Artistica, Ginnastica Aerobica, DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, DANZE COREOGRAFICHE Danze Freestyle: Synchro Dance, Choreographic Dance, Show Dance, Disco Dance, Distensione su panca, Body building, Powerlifting, Pesistica Olimpica",danza|fitness|ginnastica|pesistica,CSEN,32161,1
reg_50fb68dcb2f9b98d,07821700965,ATTRAZIONE DANZA SOCIETA' SPORTIVA DILETTANTISTICA A R.L.,Lombardia,MI,Melzo,Lombardia,MI,Melzo,"Attività sportiva ginnastica finalizzata alla salute ed al fitness, STREET DANCE Urban Dance: Hip Hop, Break Dance, Electric Boogie, Funk, Hype, Contaminazioni e stili derivati, DANZE REGIONALI Danze Folk e liscio Tradizionale: Mazurka, Valzer, Polka e altri balli tradizionali, DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., DANZE COREOGRAFICHE Danze Etniche, Popolari e di Carattere: Tap Dance, Twist, Charleston, Belly Dance e danze tradizionali varie, Muay Thai, DANZE ACCADEMICHE Danza Classica: Tecniche di Balletto, Variazioni Libere, Pas de Deux, Repertorio Classico, DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, DANZE COREOGRAFICHE Danze Freestyle: Synchro Dance, Choreographic Dance, Show Dance, Disco Dance, DANZE INTERNAZIONALI Danze Standard e Danze Latine: Valzer Inglese, Tango, Valzer Viennese, Slow Foxtrot, Quick Step, Samba, Cha Cha Cha, Rumba, Paso Doble, Jive, Combinata, Show Coppie e Formazioni, DANZE INTERNAZIONALI Danze Jazz: Rock'n Roll, Rock Acrobatico, Boogie Woogie, Swing Dance, Lindy Hop, Mixing Blues, Combinata, Show Coppie e Formazioni, DANZE NAZIONALI Liscio Unificato e Sala: Mazurka, Valzer Viennese, Polka, Valzer Lento, Tango, Foxtrot, Combinata, Show Coppie e Formazioni",danza|fitness|ginnastica|sci,CSEN,32203,1
reg_849c6f98dddcd84e,07838971211,ASS.NE POLISPORTIVA DILETTANTISTICA SERENDIPITY DANCE,Campania,NA,Napoli,Campania,NA,Napoli,"Cultura Fisica (Biathlon Atletico, Sviluppo Muscolare, Braccio di Ferro, Palestriadi, Power Games, attività con sovraccarichi e resistenze finalizzate al fitness e al benessere fisico), Ginnastica per Tutti, STREET DANCE Urban Dance: Hip Hop, Break Dance, Electric Boogie, Funk, Hype, Contaminazioni e stili derivati, DANZE REGIONALI Danze Folk e liscio Tradizionale: Mazurka, Valzer, Polka e altri balli tradizionali, DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., DANZE COREOGRAFICHE Danze Etniche, Popolari e di Carattere: Tap Dance, Twist, Charleston, Belly Dance e danze tradizionali varie, DANZE ACCADEMICHE Danza Classica: Tecniche di Balletto, Variazioni Libere, Pas de Deux, Repertorio Classico, DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, DANZE COREOGRAFICHE Danze Freestyle: Synchro Dance, Choreographic Dance, Show Dance, Disco Dance, DANZE INTERNAZIONALI Danze Standard e Danze Latine: Valzer Inglese, Tango, Valzer Viennese, Slow Foxtrot, Quick Step, Samba, Cha Cha Cha, Rumba, Paso Doble, Jive, Combinata, Show Coppie e Formazioni, DANZE INTERNAZIONALI Danze Jazz: Rock'n Roll, Rock Acrobatico, Boogie Woogie, Swing Dance, Lindy Hop, Mixing Blues, Combinata, Show Coppie e Formazioni, DANZE NAZIONALI Liscio Unificato e Sala: Mazurka, Valzer Viennese, Polka, Valzer Lento, Tango, Foxtrot, Combinata, Show Coppie e Formazioni, Body building",danza|fitness|ginnastica|sci,CSEN,32223,1
reg_f3bb8d54b8f2baa7,07886860720,JACOCLUB SSD A R.L.,Puglia,BA,Bari,Puglia,BA,Bari,"Attività sportiva cinotecnica, Attività sportiva cinotecnica",,CSEN,32274,1
reg_50e271dc1d23a86f,07894810725,ENERGY LIVE SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Puglia,BA,Bari,Puglia,BA,Bari,"Cultura Fisica (Biathlon Atletico, Sviluppo Muscolare, Braccio di Ferro, Palestriadi, Power Games, attività con sovraccarichi e resistenze finalizzate al fitness e al benessere fisico), Attività sportiva ginnastica finalizzata alla salute ed al fitness, Attività ginnico-motorie acquatiche applicative alle discipline del nuoto, Ginnastica per Tutti, Nuoto, Ginnastica Aerobica",fitness|ginnastica|nuoto|sci,CSEN,32282,1
reg_dcbcc7575deb618f,07902490015,A.S.D. THE NEW STARS,Piemonte,TO,Caselle Torinese,Piemonte,TO,Caselle Torinese,"Calcio (a 11), Calcio (a 8), Attività sportiva ginnastica finalizzata alla salute ed al fitness, Futsal (calcio da sala - calcio a 5), Calcio (a 7)",calcio|fitness|ginnastica,CSEN,32287,1
reg_42167aabbbaf5305,07912960726,ASD POLISPORTIVA ADRIATICA,Puglia,BT,Trani,Puglia,BT,Trani,"Attività sportiva ginnastica finalizzata alla salute ed al fitness, Beach volley, Pallacanestro 3 contro 3, Pallacanestro, Pallavolo",basket|fitness|ginnastica|volley,CSEN,32298,1
reg_bf43d08c91c561b3,07915190727,ASD REAL VOLLEY CONVERSANO,Puglia,BA,Conversano,Puglia,BA,Conversano,Pallavolo,volley,CSEN,32301,1
reg_6d9f3fb465a431ad,07925150729,ASSOC. SPORT. DILETT. HEAVEN WELLNESS CLUB,Puglia,BA,Bitonto,Puglia,BA,Bitonto,"Cultura Fisica (Biathlon Atletico, Sviluppo Muscolare, Braccio di Ferro, Palestriadi, Power Games, attività con sovraccarichi e resistenze finalizzate al fitness e al benessere fisico), Ginnastica Acrobatica, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Distensione su panca, Body building, Powerlifting, Ginnastica per Tutti, Pesistica Olimpica, Ginnastica Aerobica",fitness|ginnastica|pesistica,CSEN,32318,1
reg_0850416c8da571a1,07950470729,SOCIETA' SPORTIVA DILETTANTISTICA MELSPORT SERVICE S.R.L.,Puglia,BA,Bari,Puglia,BA,Bari,"Pallanuoto, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Nuoto per salvamento, Tuffi, Nuoto Sincronizzato, Attività ginnico-motorie acquatiche applicative alle discipline del nuoto, Ginnastica per Tutti, Nuoto, Ginnastica Aerobica, Nuoto in acque libere (Fondo)",fitness|ginnastica|nuoto|pallanuoto|sci,CSEN,32347,1
reg_353892d3f7f6470b,07956400720,A.S.D. LAB STUDIO QUEEN DANCE ACADEMY AND SKATING,Puglia,BA,Sannicandro di Bari,Puglia,BA,Sannicandro di Bari,"Ginnastica Acrobatica, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Ginnastica Ritmica, Ginnastica per Tutti, STREET DANCE Urban Dance: Hip Hop, Break Dance, Electric Boogie, Funk, Hype, Contaminazioni e stili derivati, Ginnastica Artistica, DANZE REGIONALI Danze Folk e liscio Tradizionale: Mazurka, Valzer, Polka e altri balli tradizionali, Ginnastica Aerobica, DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., DANZE COREOGRAFICHE Danze Etniche, Popolari e di Carattere: Tap Dance, Twist, Charleston, Belly Dance e danze tradizionali varie, DANZE ACCADEMICHE Danza Classica: Tecniche di Balletto, Variazioni Libere, Pas de Deux, Repertorio Classico, Trampolino Elastico, DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, DANZE COREOGRAFICHE Danze Freestyle: Synchro Dance, Choreographic Dance, Show Dance, Disco Dance, DANZE INTERNAZIONALI Danze Standard e Danze Latine: Valzer Inglese, Tango, Valzer Viennese, Slow Foxtrot, Quick Step, Samba, Cha Cha Cha, Rumba, Paso Doble, Jive, Combinata, Show Coppie e Formazioni, DANZE INTERNAZIONALI Danze Jazz: Rock'n Roll, Rock Acrobatico, Boogie Woogie, Swing Dance, Lindy Hop, Mixing Blues, Combinata, Show Coppie e Formazioni, DANZE NAZIONALI Liscio Unificato e Sala: Mazurka, Valzer Viennese, Polka, Valzer Lento, Tango, Foxtrot, Combinata, Show Coppie e Formazioni",danza|fitness|ginnastica|sci,CSEN,32352,1
reg_7027c8946b97f522,07957840726,A.S.D. COMBAT SPORTS CENTER,Puglia,BA,Bari,Puglia,BA,Bari,"Point Fighting, Cultura Fisica (Biathlon Atletico, Sviluppo Muscolare, Braccio di Ferro, Palestriadi, Power Games, attività con sovraccarichi e resistenze finalizzate al fitness e al benessere fisico), Ginnastica Acrobatica, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Aerokickboxing, Full Contact, K-1 Rules, Kick Light, Ginnastica per Tutti, Light Contact, Low Kick, Ginnastica Aerobica, Musical Forms, Muay Thai, Distensione su panca, Body building, Powerlifting, Pesistica Olimpica",arti_marziali|fitness|ginnastica|pesistica,CSEN,32353,1
reg_cb9050d45faa00e6,07961610966,ASSOCIAZIONE SPORTIVA DILETTANTISTICA DREAMS FACTORY,Lombardia,MI,Vittuone,Lombardia,MI,Vittuone,"DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., DANZE ACCADEMICHE Danza Classica: Tecniche di Balletto, Variazioni Libere, Pas de Deux, Repertorio Classico, DANZE COREOGRAFICHE Danze Freestyle: Synchro Dance, Choreographic Dance, Show Dance, Disco Dance, Attività sportiva ginnastica finalizzata alla salute ed al fitness, STREET DANCE Urban Dance: Hip Hop, Break Dance, Electric Boogie, Funk, Hype, Contaminazioni e stili derivati",danza|fitness|ginnastica,CSEN,32358,1
