registry_club_id,source,source_organism,source_club_id,name,normalized_name,fiscal_code,legal_type,region,province,municipality,representative_name,valid_until,registered_at,affiliation_code,sport_year_start,sport_year_end,supported_sports,detail_url
coni:17355,CONI,CSI|FIGC,17355,GRUPPO SPORTIVO ROGENO ASD,GRUPPO SPORTIVO ROGENO ASD,02587740131,Associazione senza personalità giuridica,Lombardia,LC,Rogeno,"VALSECCHI, STEFANO",18/05/2026,18/07/2006,13600069,08/07/2025,30/06/2026,Calcio|Futsal|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=17355
coni:173569,CONI,FIGC,173569,FOOTBALL CLUB MAGICA BOYS,FOOTBALL CLUB MAGICA BOYS,93041900650,Associazione con personalità giuridica,Campania,SA,Caselle in Pittari,"SORIA, CARMINE",18/05/2026,29/03/2022,955670,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=173569
coni:173683,CONI,FIGC,173683,ASD RINASCITA MARZANESE,ASD RINASCITA MARZANESE,92064710632,Associazione senza personalità giuridica,Campania,,Camposano,"PARRELLA, ANTONIO",18/05/2026,14/10/2023,954464,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=173683
coni:173703,CONI,FIGC,173703,SANT'URBANO CALCIO ASS. SPORTIVA DILETTANTISTICA,SANT URBANO CALCIO ASS SPORTIVA DILETTANTISTICA,05310020283,Associazione senza personalità giuridica,Veneto,PD,Sant'Urbano,"SEGANTIN, DAVIDE",18/05/2026,22/07/2022,964373,01/08/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=173703
coni:17377,CONI,CSI|FIGC,17377,ASD SAN GIORGIO IMBERIDO,ASD SAN GIORGIO IMBERIDO,02589770136,Associazione senza personalità giuridica,Lombardia,LC,Oggiono,"CASTAGNA, STEFANO",18/05/2026,01/08/2006,962692,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=17377
coni:17379,CONI,CSI|FIGC,17379,ASSOCIAZIONE POLISPORTIVA DILETTANTISTICA WILD BAGNARA,ASSOCIAZIONE POLISPORTIVA DILETTANTISTICA WILD BAGNARA,02589880398,Associazione senza personalità giuridica,Emilia-Romagna,RA,Bagnara di Romagna,"MINZONI, MATTEO",18/05/2026,19/09/2017,962874,01/07/2025,30/06/2026,Calcio|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=17379
coni:173975,CONI,FIGC,173975,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ACCADEMY S. SOFIA LICATA,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ACCADEMY S SOFIA LICATA,90036380849,Associazione senza personalità giuridica,Sicilia,AG,Licata,"MULE', GIUSEPPE",18/05/2026,16/04/2022,954534,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=173975
coni:1740,CONI,FIGC,1740,A.S.D. CASININA CALCIO,A S D CASININA CALCIO,01056980418,Associazione senza personalità giuridica,Marche,PU,Sassocorvaro Auditore,"AMATI, SAVERIO",18/05/2026,25/07/2008,62238,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=1740
coni:174017,CONI,FIGC,174017,ASSOCIAZIONE SPORTIVA DILETTANTISTICA PADULA TONINO PAOLINI,ASSOCIAZIONE SPORTIVA DILETTANTISTICA PADULA TONINO PAOLINI,92020790652,Associazione senza personalità giuridica,Campania,SA,Padula,"CARDINALE, CARMINE",18/05/2026,20/04/2022,954565,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=174017
coni:17403,CONI,FIGC,17403,POLISPORTIVA VILLANOVA SOLARO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,POLISPORTIVA VILLANOVA SOLARO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,02591640046,Associazione senza personalità giuridica,Piemonte,CN,Villanova Solaro,"FERRERO, MICHELE",18/05/2026,27/08/2013,710231,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=17403
coni:174227,CONI,FIGC,174227,ASSOCIAZIONE SPORTIVA DILETTAN TISTICA FOOTBALL CLUB SAN GIO,ASSOCIAZIONE SPORTIVA DILETTAN TISTICA FOOTBALL CLUB SAN GIO,01808340622,Associazione senza personalità giuridica,Campania,BN,San Giorgio del Sannio,"CAMPANA, GERARDO",18/05/2026,16/03/2023,954514,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=174227
coni:174359,CONI,FIGC,174359,ASD ATLETICO CASTELVETERE,ASD ATLETICO CASTELVETERE,92115940642,Associazione senza personalità giuridica,Campania,AV,Castelvetere sul Calore,"PICARIELLO, IMMACOLATA TIZIANA",18/05/2026,05/05/2022,955549,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=174359
coni:17446,CONI,FIGC,17446,A.S.D. LECCO CALCIO A5,A S D LECCO CALCIO A5,02596750139,Associazione senza personalità giuridica,Lombardia,LC,Lecco,"IONEL, ELENA",18/05/2026,15/10/2009,917457,01/07/2025,30/06/2026,Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=17446
coni:1745,CONI,CSI|FIGC,1745,ASSOCIAZIONE SPORTIVA DILETTANTISTICA COLOMBARO,ASSOCIAZIONE SPORTIVA DILETTANTISTICA COLOMBARO,01058120369,Associazione senza personalità giuridica,Emilia-Romagna,MO,Formigine,"CAMPANA, FAUSTO",18/05/2026,21/12/2005,63054,01/07/2025,30/06/2026,Calcio|Futsal|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=1745
coni:17451,CONI,FIGC,17451,POLISPORTIVA VILLAMASSARGIA,POLISPORTIVA VILLAMASSARGIA,02597560925,Associazione senza personalità giuridica,Sardegna,SU,Villamassargia,"CANE', ANTONELLO",18/05/2026,13/03/2009,59155,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=17451
coni:17457,CONI,FIGC,17457,A.S.D. UNION TRE COLLI,A S D UNION TRE COLLI,02597820428,Associazione senza personalità giuridica,Marche,AN,Belvedere Ostrense,"VERDOLINI, GIOVANNI",18/05/2026,03/07/2013,937911,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=17457
coni:17458,CONI,FIGC,17458,A.S.D. PALOMBINA VECCHIA,A S D PALOMBINA VECCHIA,02597860424,Associazione senza personalità giuridica,Marche,AN,Falconara Marittima,"PARADISI, GIANFRANCO",18/05/2026,19/02/2007,200884,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=17458
coni:17461,CONI,FIGC,17461,SOCIETA' SPORTIVA DILETTANTISTICA CONERO DRIBBLING A R.L.,SOCIETA SPORTIVA DILETTANTISTICA CONERO DRIBBLING A R L,02598120422,Società a Responsabilità Limitata (SRL),Marche,AN,Osimo,"GIROLOMINI, ROBERTO",18/05/2026,05/11/2013,937749,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=17461
coni:17463,CONI,FIGC,17463,VIGOR CASTELFIDARDO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,VIGOR CASTELFIDARDO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,02598240428,Associazione senza personalità giuridica,Marche,AN,Castelfidardo,"CERASA, MAURIZIO",18/05/2026,08/10/2014,937750,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=17463
coni:17472,CONI,FIGC,17472,U.S.D. OSIMANA,U S D OSIMANA,02598920425,Associazione con personalità giuridica,Marche,AN,Osimo,"CAMPANELLI, ANTONIO",18/05/2026,19/11/2010,920713,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=17472
coni:174725,CONI,FIGC,174725,VENTIMIGLIA SRL SSD,VENTIMIGLIA SRL SSD,02053870891,Società a Responsabilità Limitata (SRL),Sicilia,SR,Lentini,"COMMENDATORE, ANTONINO",18/05/2026,22/08/2022,962348,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=174725
coni:174788,CONI,CSI|FIGC,174788,NEMBRESE 1913 SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,NEMBRESE 1913 SOCIETA SPORTIVA DILETTANTISTICA A RESPONSABILITA LIMITATA,04601830161,Associazione senza personalità giuridica,Lombardia,BG,Nembro,"AMICO, GIUSEPPE",18/05/2026,27/05/2022,954911,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=174788
coni:17493,CONI,FIGC,17493,ASSOCIAZIONE SPORTIVA DILETTANTISTICA FONAS,ASSOCIAZIONE SPORTIVA DILETTANTISTICA FONAS,02600320960,Associazione senza personalità giuridica,Lombardia,MB,Caponago,"VERDERIO, ALFONSO",18/05/2026,28/02/2011,66563,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=17493
coni:175083,CONI,ENDAS|FIGC,175083,ASD MONTEFREDANE 2022,ASD MONTEFREDANE 2022,92116240646,Associazione senza personalità giuridica,Campania,AV,Montefredane,"DE VITO, RAFFAELE",18/05/2026,10/06/2022,955545,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175083
coni:175165,CONI,FIGC,175165,ASSOCIAZIONE SPORTIVA DILETTANTISTICA UNION,ASSOCIAZIONE SPORTIVA DILETTANTISTICA UNION,95315180638,Associazione senza personalità giuridica,Campania,,Torre del Greco,"TORLO, CIRO",18/05/2026,16/06/2022,955199,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175165
coni:175219,CONI,FIGC,175219,A.S.D. CITTA' DI CINISELLO,A S D CITTA DI CINISELLO,12451640960,Associazione senza personalità giuridica,Lombardia,MI,Cinisello Balsamo,"FLORIS, CINZIA",18/05/2026,20/06/2022,954999,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175219
coni:175225,CONI,FIGC,175225,A.S.D. GSMULTISPORT,A S D GSMULTISPORT,92091530607,Associazione senza personalità giuridica,Lazio,FR,Morolo,"SANTARELLI, GIORGIO",18/05/2026,17/06/2022,964644,16/10/2025,30/06/2026,Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175225
coni:175299,CONI,FIGC,175299,A.S.D. MARINO ACADEMY CALCIO A 5,A S D MARINO ACADEMY CALCIO A 5,90097570585,Associazione senza personalità giuridica,Lazio,RM,Marino,"DI STEFANO, PIETRO",18/05/2026,22/09/2022,955337,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175299
coni:175333,CONI,FIGC,175333,ASSOCIAZIONE SPORTIVA DILETTANTISTICA REAL JANO',ASSOCIAZIONE SPORTIVA DILETTANTISTICA REAL JANO,03869430797,Associazione senza personalità giuridica,Calabria,CZ,Catanzaro,"SCIROCCO, ALESSIO",18/05/2026,24/06/2022,955043,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175333
coni:175343,CONI,FIGC,175343,ASSOCIAZIONE SPORTIVA DILETTANTISTICA REAL PACHINO,ASSOCIAZIONE SPORTIVA DILETTANTISTICA REAL PACHINO,92029860894,Associazione senza personalità giuridica,Sicilia,SR,Pachino,"MARSILLA, SALVATORE",18/05/2026,06/07/2022,955165,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175343
coni:175384,CONI,FIGC,175384,CENTRO SPORTIVO DIL. SOLANO MARCHESE PIERRE DE COUBERTAIN,CENTRO SPORTIVO DIL SOLANO MARCHESE PIERRE DE COUBERTAIN,96051510798,Associazione senza personalità giuridica,Calabria,VV,Limbadi,"SOLANO, MARIO GIUSEPPE ITALO",18/05/2026,25/06/2022,955528,01/07/2025,30/06/2026,Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175384
coni:17544,CONI,FIGC,17544,A.S.D. MONASTIR 1983,A S D MONASTIR 1983,02604910923,Associazione senza personalità giuridica,Sardegna,SU,Monastir,"CARBONI, MARCO",18/05/2026,05/02/2009,954914,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=17544
coni:175456,CONI,FIGC|OPES|UISP,175456,BALCA POGGESE SOCIETA' SPORTIVA DILETTANTIST. A RL,BALCA POGGESE SOCIETA SPORTIVA DILETTANTIST A RL,02117060380,Società a Responsabilità Limitata (SRL),Emilia-Romagna,FE,Poggio Renatico,"NARDI, EDOARDO",18/05/2026,01/07/2022,954771,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175456
coni:1757,CONI,CSI|FIGC,1757,ESPERIA CALCIO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,ESPERIA CALCIO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,01059610194,Associazione senza personalità giuridica,Lombardia,CR,Cremona,"SASSANO, MARCO",18/05/2026,29/08/2006,70228,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=1757
coni:17570,CONI,FIGC,17570,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SU PLANU CALCIO 1985,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SU PLANU CALCIO 1985,02607140924,Associazione senza personalità giuridica,Sardegna,CA,Selargius,"CASALE, PATRIZIA",18/05/2026,18/09/2007,917115,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=17570
coni:175710,CONI,ENDAS|FIGC,175710,"ASD ""SOLO PER NUMERI 1""",ASD SOLO PER NUMERI 1,92116560647,Associazione senza personalità giuridica,Campania,AV,Contrada,"FASULO, LUCA",18/05/2026,14/07/2022,962597,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175710
coni:175719,CONI,FIGC,175719,POLISPORTIVA VALLEDORIA ASD,POLISPORTIVA VALLEDORIA ASD,02921680902,Associazione senza personalità giuridica,Sardegna,SS,Valledoria,"MUGONI, FRANCO SALVATORE",18/05/2026,22/07/2022,59162,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175719
coni:17574,CONI,FIGC,17574,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALCIO BASE 96 SEVESO,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALCIO BASE 96 SEVESO,02607500960,Associazione senza personalità giuridica,Lombardia,MB,Seveso,"VILLA, GIORGIO SANDRO",18/05/2026,09/11/2006,675214,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=17574
coni:175745,CONI,FIGC,175745,A.S.D. SPORTING CLUB,A S D SPORTING CLUB,94076020018,Associazione senza personalità giuridica,Piemonte,TO,Moncalieri,"RUSSO, MATTEO",18/05/2026,11/07/2023,953743,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175745
coni:175746,CONI,FIGC,175746,ASSOCIAZIONE SPORTIVA DILETTANTICA MICRI CALCIO,ASSOCIAZIONE SPORTIVA DILETTANTICA MICRI CALCIO,95318670635,Associazione senza personalità giuridica,Campania,,Volla,"DI NOIA, GIOVANNI DAVIDE",18/05/2026,12/08/2022,953817,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175746
coni:175854,CONI,FIGC,175854,ASD APS RIO EVENTI,ASD APS RIO EVENTI,90049150940,Associazione senza personalità giuridica,Molise,IS,Rionero Sannitico,"DI GERONIMO, STEFANO",18/05/2026,22/07/2022,962497,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175854
coni:175862,CONI,FIGC,175862,ASSOCIAZIONE SPORTIVA DILETTANTISTICA NEW BRAGNO CALCIO,ASSOCIAZIONE SPORTIVA DILETTANTISTICA NEW BRAGNO CALCIO,01837400090,Associazione senza personalità giuridica,Liguria,SV,Cairo Montenotte,"FERRARO, ROBERTO",18/05/2026,29/07/2022,954521,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175862
coni:175866,CONI,FIGC,175866,ASSOCIAZIONE SPORTIVA DILETTANTIST VALSETTA LAGARO,ASSOCIAZIONE SPORTIVA DILETTANTIST VALSETTA LAGARO,04044931204,Associazione senza personalità giuridica,Emilia-Romagna,BO,Monzuno,"BECCACCIA, ALESSANDRO",18/05/2026,29/07/2022,954769,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175866
coni:175867,CONI,CSI|FIGC,175867,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALCIO FORLIMPOPOLI 1928,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALCIO FORLIMPOPOLI 1928,04636320402,Associazione senza personalità giuridica,Emilia-Romagna,FC,Forlimpopoli,"OMBRINI, PAOLO",18/05/2026,17/09/2022,954770,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175867
coni:175868,CONI,FIGC|UISP,175868,ATLETICO COSTA SOCIETA' SPORTIVA DILETTANTISTICA A R.L.,ATLETICO COSTA SOCIETA SPORTIVA DILETTANTISTICA A R L,02117080388,Associazione senza personalità giuridica,Emilia-Romagna,FE,Ferrara,"FABBRETTI, PAOLO",18/05/2026,29/07/2022,954772,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175868
coni:175869,CONI,FIGC,175869,ATLETICO VICENTINO S.R.L. SOCIETA' SPORTIVA DILETTANTISTICA,ATLETICO VICENTINO S R L SOCIETA SPORTIVA DILETTANTISTICA,04411650247,Associazione con personalità giuridica,Veneto,VI,Torrebelvicino,"RIZZO, DAMIANO",18/05/2026,19/05/2023,954775,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175869
coni:175870,CONI,FIGC,175870,ASD CISANO JUVENTINA BARDOLINO,ASD CISANO JUVENTINA BARDOLINO,04900700230,Associazione senza personalità giuridica,Veneto,VR,Bardolino,"SPEROTTO, MASSIMILIANO",18/05/2026,12/05/2023,954776,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175870
coni:175871,CONI,FIGC,175871,ASD LADY MAERNE - VENEZIA,ASD LADY MAERNE VENEZIA,04728610272,Associazione senza personalità giuridica,Veneto,VE,Martellago,"MAGGIOLO, ITALO",18/05/2026,07/08/2022,954777,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175871
coni:175874,CONI,FIGC,175874,"""A.S.D. FUTBOL C.FRATTAMINORESE """,A S D FUTBOL C FRATTAMINORESE,95317940633,Associazione senza personalità giuridica,Campania,,Frattaminore,"PERROTTA, SALVATORE",18/05/2026,29/08/2023,954784,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175874
coni:175879,CONI,FIGC|UISP,175879,ASSOCIAZIONE SPORTIVA DILETTANTISTICA MONGHIDORO,ASSOCIAZIONE SPORTIVA DILETTANTISTICA MONGHIDORO,04040971204,Associazione senza personalità giuridica,Emilia-Romagna,BO,Monghidoro,"COLLI, CLAUDIO",18/05/2026,01/08/2022,962875,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175879
coni:175880,CONI,FIGC,175880,ASD SPOLETO,ASD SPOLETO,93029890543,Associazione senza personalità giuridica,Umbria,PG,Spoleto,"MONTESI, VITTORIO",18/05/2026,04/11/2022,954805,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175880
coni:175882,CONI,FIGC,175882,A.S.D. REAL MORCIANO,A S D REAL MORCIANO,91187220404,Associazione senza personalità giuridica,Emilia-Romagna,RN,Morciano di Romagna,"BARTOLOMEI, LUCA",18/05/2026,29/07/2022,954809,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175882
coni:175886,CONI,FIGC,175886,A.S.D. BOLLENGO,A S D BOLLENGO,93051620016,Associazione senza personalità giuridica,Piemonte,TO,Borgofranco d'Ivrea,"VERDESIO, IRENE",18/05/2026,29/07/2022,954831,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175886
coni:175887,CONI,FIGC,175887,A.S.D. RIVAROLESE 1919,A S D RIVAROLESE 1919,95233240100,Associazione senza personalità giuridica,Liguria,GE,Genova,"BELLINAZZI, IVO",18/05/2026,01/08/2022,954833,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175887
coni:175888,CONI,FIGC,175888,ASSOCIAZIONE SPORTIVA DILETTANTISTICA UNIVERSAL ROSETO 1920,ASSOCIAZIONE SPORTIVA DILETTANTISTICA UNIVERSAL ROSETO 1920,02129130676,Associazione senza personalità giuridica,Abruzzo,TE,Roseto degli Abruzzi,"CAPORALETTI, FRANCO",18/05/2026,04/11/2022,954835,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175888
coni:175894,CONI,FIGC,175894,ASSOCIAZIONE SPORTIVA DILETTANTISTICA PERIGNANO,ASSOCIAZIONE SPORTIVA DILETTANTISTICA PERIGNANO,02438590503,Associazione senza personalità giuridica,Toscana,PI,Casciana Terme Lari,"NOVELLI, CLAUDIO",18/05/2026,12/05/2023,954847,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175894
coni:175895,CONI,FIGC,175895,ASD ARI CALCIO,ASD ARI CALCIO,93066060695,Associazione senza personalità giuridica,Abruzzo,CH,Ari,"DI BIASE, GIOVANNI",18/05/2026,09/08/2022,954849,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=175895
